N,M,DCNT,VTH,VGS,VDD,ID,POWER
11,0,0.861346552,-0.499218345,-0.2,-0.1,1.67E-11,-1.67E-12
11,0,0.861346552,-0.499218345,-0.2,-0.2,1.71E-11,-3.42E-12
11,0,0.861346552,-0.499218345,-0.2,-0.3,1.71E-11,-5.13E-12
11,0,0.861346552,-0.499218345,-0.2,-0.4,1.71E-11,-6.84E-12
11,0,0.861346552,-0.499218345,-0.2,-0.5,1.71E-11,-8.55E-12
11,0,0.861346552,-0.499218345,-0.2,-0.6,1.71E-11,-1.03E-11
11,0,0.861346552,-0.499218345,-0.2,-0.7,1.71E-11,-1.20E-11
11,0,0.861346552,-0.499218345,-0.2,-0.8,1.71E-11,-1.37E-11
11,0,0.861346552,-0.499218345,-0.2,-0.9,1.71E-11,-1.54E-11
11,0,0.861346552,-0.499218345,-0.2,-1,1.71E-11,-1.71E-11
11,0,0.861346552,-0.499218345,-0.3,-0.1,5.84E-10,-5.84E-11
11,0,0.861346552,-0.499218345,-0.3,-0.2,5.97E-10,-1.19E-10
11,0,0.861346552,-0.499218345,-0.3,-0.3,5.97E-10,-1.79E-10
11,0,0.861346552,-0.499218345,-0.3,-0.4,5.97E-10,-2.39E-10
11,0,0.861346552,-0.499218345,-0.3,-0.5,5.97E-10,-2.98E-10
11,0,0.861346552,-0.499218345,-0.3,-0.6,5.97E-10,-3.58E-10
11,0,0.861346552,-0.499218345,-0.3,-0.7,5.97E-10,-4.18E-10
11,0,0.861346552,-0.499218345,-0.3,-0.8,5.97E-10,-4.78E-10
11,0,0.861346552,-0.499218345,-0.3,-0.9,5.97E-10,-5.37E-10
11,0,0.861346552,-0.499218345,-0.3,-1,5.97E-10,-5.97E-10
11,0,0.861346552,-0.499218345,-0.4,-0.1,1.98E-08,-1.98E-09
11,0,0.861346552,-0.499218345,-0.4,-0.2,2.02E-08,-4.04E-09
11,0,0.861346552,-0.499218345,-0.4,-0.3,2.02E-08,-6.07E-09
11,0,0.861346552,-0.499218345,-0.4,-0.4,2.02E-08,-8.09E-09
11,0,0.861346552,-0.499218345,-0.4,-0.5,2.02E-08,-1.01E-08
11,0,0.861346552,-0.499218345,-0.4,-0.6,2.02E-08,-1.21E-08
11,0,0.861346552,-0.499218345,-0.4,-0.7,2.02E-08,-1.42E-08
11,0,0.861346552,-0.499218345,-0.4,-0.8,2.02E-08,-1.62E-08
11,0,0.861346552,-0.499218345,-0.4,-0.9,2.02E-08,-1.82E-08
11,0,0.861346552,-0.499218345,-0.4,-1,2.02E-08,-2.02E-08
11,0,0.861346552,-0.499218345,-0.5,-0.1,3.87E-07,-3.87E-08
11,0,0.861346552,-0.499218345,-0.5,-0.2,3.99E-07,-7.98E-08
11,0,0.861346552,-0.499218345,-0.5,-0.3,3.99E-07,-1.20E-07
11,0,0.861346552,-0.499218345,-0.5,-0.4,3.99E-07,-1.60E-07
11,0,0.861346552,-0.499218345,-0.5,-0.5,3.99E-07,-2.00E-07
11,0,0.861346552,-0.499218345,-0.5,-0.6,3.99E-07,-2.39E-07
11,0,0.861346552,-0.499218345,-0.5,-0.7,3.99E-07,-2.79E-07
11,0,0.861346552,-0.499218345,-0.5,-0.8,3.99E-07,-3.19E-07
11,0,0.861346552,-0.499218345,-0.5,-0.9,3.99E-07,-3.59E-07
11,0,0.861346552,-0.499218345,-0.5,-1,3.99E-07,-3.99E-07
11,0,0.861346552,-0.499218345,-0.6,-0.1,1.84E-06,-1.84E-07
11,0,0.861346552,-0.499218345,-0.6,-0.2,1.93E-06,-3.85E-07
11,0,0.861346552,-0.499218345,-0.6,-0.3,1.93E-06,-5.78E-07
11,0,0.861346552,-0.499218345,-0.6,-0.4,1.93E-06,-7.71E-07
11,0,0.861346552,-0.499218345,-0.6,-0.5,1.93E-06,-9.64E-07
11,0,0.861346552,-0.499218345,-0.6,-0.6,1.93E-06,-1.16E-06
11,0,0.861346552,-0.499218345,-0.6,-0.7,1.93E-06,-1.35E-06
11,0,0.861346552,-0.499218345,-0.6,-0.8,1.93E-06,-1.54E-06
11,0,0.861346552,-0.499218345,-0.6,-0.9,1.93E-06,-1.74E-06
11,0,0.861346552,-0.499218345,-0.6,-1,1.93E-06,-1.93E-06
11,0,0.861346552,-0.499218345,-0.7,-0.1,4.26E-06,-4.26E-07
11,0,0.861346552,-0.499218345,-0.7,-0.2,4.63E-06,-9.26E-07
11,0,0.861346552,-0.499218345,-0.7,-0.3,4.64E-06,-1.39E-06
11,0,0.861346552,-0.499218345,-0.7,-0.4,4.64E-06,-1.85E-06
11,0,0.861346552,-0.499218345,-0.7,-0.5,4.64E-06,-2.32E-06
11,0,0.861346552,-0.499218345,-0.7,-0.6,4.64E-06,-2.78E-06
11,0,0.861346552,-0.499218345,-0.7,-0.7,4.64E-06,-3.25E-06
11,0,0.861346552,-0.499218345,-0.7,-0.8,4.64E-06,-3.71E-06
11,0,0.861346552,-0.499218345,-0.7,-0.9,4.64E-06,-4.17E-06
11,0,0.861346552,-0.499218345,-0.7,-1,4.64E-06,-4.64E-06
11,0,0.861346552,-0.499218345,-0.8,-0.1,7.35E-06,-7.35E-07
11,0,0.861346552,-0.499218345,-0.8,-0.2,8.62E-06,-1.72E-06
11,0,0.861346552,-0.499218345,-0.8,-0.3,8.66E-06,-2.60E-06
11,0,0.861346552,-0.499218345,-0.8,-0.4,8.66E-06,-3.47E-06
11,0,0.861346552,-0.499218345,-0.8,-0.5,8.66E-06,-4.33E-06
11,0,0.861346552,-0.499218345,-0.8,-0.6,8.66E-06,-5.20E-06
11,0,0.861346552,-0.499218345,-0.8,-0.7,8.66E-06,-6.06E-06
11,0,0.861346552,-0.499218345,-0.8,-0.8,8.66E-06,-6.93E-06
11,0,0.861346552,-0.499218345,-0.8,-0.9,8.66E-06,-7.80E-06
11,0,0.861346552,-0.499218345,-0.8,-1,8.66E-06,-8.66E-06
11,0,0.861346552,-0.499218345,-0.9,-0.1,1.03E-05,-1.03E-06
11,0,0.861346552,-0.499218345,-0.9,-0.2,1.38E-05,-2.76E-06
11,0,0.861346552,-0.499218345,-0.9,-0.3,1.40E-05,-4.19E-06
11,0,0.861346552,-0.499218345,-0.9,-0.4,1.40E-05,-5.59E-06
11,0,0.861346552,-0.499218345,-0.9,-0.5,1.40E-05,-6.98E-06
11,0,0.861346552,-0.499218345,-0.9,-0.6,1.40E-05,-8.38E-06
11,0,0.861346552,-0.499218345,-0.9,-0.7,1.40E-05,-9.78E-06
11,0,0.861346552,-0.499218345,-0.9,-0.8,1.40E-05,-1.12E-05
11,0,0.861346552,-0.499218345,-0.9,-0.9,1.40E-05,-1.26E-05
11,0,0.861346552,-0.499218345,-0.9,-1,1.40E-05,-1.40E-05
11,0,0.861346552,-0.499218345,-1,-0.1,1.25E-05,-1.25E-06
11,0,0.861346552,-0.499218345,-1,-0.2,1.95E-05,-3.90E-06
11,0,0.861346552,-0.499218345,-1,-0.3,2.03E-05,-6.09E-06
11,0,0.861346552,-0.499218345,-1,-0.4,2.03E-05,-8.13E-06
11,0,0.861346552,-0.499218345,-1,-0.5,2.03E-05,-1.02E-05
11,0,0.861346552,-0.499218345,-1,-0.6,2.03E-05,-1.22E-05
11,0,0.861346552,-0.499218345,-1,-0.7,2.03E-05,-1.42E-05
11,0,0.861346552,-0.499218345,-1,-0.8,2.03E-05,-1.63E-05
11,0,0.861346552,-0.499218345,-1,-0.9,2.03E-05,-1.83E-05
11,0,0.861346552,-0.499218345,-1,-1,2.03E-05,-2.03E-05
10,0,0.78304232,-0.549140179,0,-0.1,2.00E-15,-2.00E-16
10,0,0.78304232,-0.549140179,0,-0.2,2.05E-15,-4.09E-16
10,0,0.78304232,-0.549140179,0,-0.3,2.05E-15,-6.14E-16
10,0,0.78304232,-0.549140179,0,-0.4,2.05E-15,-8.19E-16
10,0,0.78304232,-0.549140179,0,-0.5,2.05E-15,-1.02E-15
10,0,0.78304232,-0.549140179,0,-0.6,2.05E-15,-1.23E-15
10,0,0.78304232,-0.549140179,0,-0.7,2.05E-15,-1.43E-15
10,0,0.78304232,-0.549140179,0,-0.8,2.05E-15,-1.64E-15
10,0,0.78304232,-0.549140179,0,-0.9,2.05E-15,-1.84E-15
10,0,0.78304232,-0.549140179,0,-1,2.05E-15,-2.05E-15
10,0,0.78304232,-0.549140179,-0.1,-0.1,6.94E-14,-6.94E-15
10,0,0.78304232,-0.549140179,-0.1,-0.2,7.09E-14,-1.42E-14
10,0,0.78304232,-0.549140179,-0.1,-0.3,7.09E-14,-2.13E-14
10,0,0.78304232,-0.549140179,-0.1,-0.4,7.09E-14,-2.84E-14
10,0,0.78304232,-0.549140179,-0.1,-0.5,7.09E-14,-3.54E-14
10,0,0.78304232,-0.549140179,-0.1,-0.6,7.09E-14,-4.25E-14
10,0,0.78304232,-0.549140179,-0.1,-0.7,7.09E-14,-4.96E-14
10,0,0.78304232,-0.549140179,-0.1,-0.8,7.09E-14,-5.67E-14
10,0,0.78304232,-0.549140179,-0.1,-0.9,7.09E-14,-6.38E-14
10,0,0.78304232,-0.549140179,-0.1,-1,7.09E-14,-7.09E-14
10,0,0.78304232,-0.549140179,-0.2,-0.1,2.40E-12,-2.40E-13
10,0,0.78304232,-0.549140179,-0.2,-0.2,2.45E-12,-4.91E-13
10,0,0.78304232,-0.549140179,-0.2,-0.3,2.45E-12,-7.36E-13
10,0,0.78304232,-0.549140179,-0.2,-0.4,2.45E-12,-9.82E-13
10,0,0.78304232,-0.549140179,-0.2,-0.5,2.45E-12,-1.23E-12
10,0,0.78304232,-0.549140179,-0.2,-0.6,2.45E-12,-1.47E-12
10,0,0.78304232,-0.549140179,-0.2,-0.7,2.45E-12,-1.72E-12
10,0,0.78304232,-0.549140179,-0.2,-0.8,2.45E-12,-1.96E-12
10,0,0.78304232,-0.549140179,-0.2,-0.9,2.45E-12,-2.21E-12
10,0,0.78304232,-0.549140179,-0.2,-1,2.45E-12,-2.45E-12
10,0,0.78304232,-0.549140179,-0.3,-0.1,8.32E-11,-8.32E-12
10,0,0.78304232,-0.549140179,-0.3,-0.2,8.49E-11,-1.70E-11
10,0,0.78304232,-0.549140179,-0.3,-0.3,8.50E-11,-2.55E-11
10,0,0.78304232,-0.549140179,-0.3,-0.4,8.50E-11,-3.40E-11
10,0,0.78304232,-0.549140179,-0.3,-0.5,8.50E-11,-4.25E-11
10,0,0.78304232,-0.549140179,-0.3,-0.6,8.50E-11,-5.10E-11
10,0,0.78304232,-0.549140179,-0.3,-0.7,8.50E-11,-5.95E-11
10,0,0.78304232,-0.549140179,-0.3,-0.8,8.50E-11,-6.80E-11
10,0,0.78304232,-0.549140179,-0.3,-0.9,8.50E-11,-7.65E-11
10,0,0.78304232,-0.549140179,-0.3,-1,8.50E-11,-8.50E-11
10,0,0.78304232,-0.549140179,-0.4,-0.1,2.87E-09,-2.87E-10
10,0,0.78304232,-0.549140179,-0.4,-0.2,2.93E-09,-5.85E-10
10,0,0.78304232,-0.549140179,-0.4,-0.3,2.93E-09,-8.79E-10
10,0,0.78304232,-0.549140179,-0.4,-0.4,2.93E-09,-1.17E-09
10,0,0.78304232,-0.549140179,-0.4,-0.5,2.93E-09,-1.46E-09
10,0,0.78304232,-0.549140179,-0.4,-0.6,2.93E-09,-1.76E-09
10,0,0.78304232,-0.549140179,-0.4,-0.7,2.93E-09,-2.05E-09
10,0,0.78304232,-0.549140179,-0.4,-0.8,2.93E-09,-2.34E-09
10,0,0.78304232,-0.549140179,-0.4,-0.9,2.93E-09,-2.64E-09
10,0,0.78304232,-0.549140179,-0.4,-1,2.93E-09,-2.93E-09
10,0,0.78304232,-0.549140179,-0.5,-0.1,8.62E-08,-8.62E-09
10,0,0.78304232,-0.549140179,-0.5,-0.2,8.82E-08,-1.76E-08
10,0,0.78304232,-0.549140179,-0.5,-0.3,8.82E-08,-2.65E-08
10,0,0.78304232,-0.549140179,-0.5,-0.4,8.82E-08,-3.53E-08
10,0,0.78304232,-0.549140179,-0.5,-0.5,8.82E-08,-4.41E-08
10,0,0.78304232,-0.549140179,-0.5,-0.6,8.82E-08,-5.29E-08
10,0,0.78304232,-0.549140179,-0.5,-0.7,8.82E-08,-6.18E-08
10,0,0.78304232,-0.549140179,-0.5,-0.8,8.82E-08,-7.06E-08
10,0,0.78304232,-0.549140179,-0.5,-0.9,8.82E-08,-7.94E-08
10,0,0.78304232,-0.549140179,-0.5,-1,8.82E-08,-8.82E-08
10,0,0.78304232,-0.549140179,-0.6,-0.1,8.65E-07,-8.65E-08
10,0,0.78304232,-0.549140179,-0.6,-0.2,8.98E-07,-1.80E-07
10,0,0.78304232,-0.549140179,-0.6,-0.3,8.98E-07,-2.70E-07
10,0,0.78304232,-0.549140179,-0.6,-0.4,8.98E-07,-3.59E-07
10,0,0.78304232,-0.549140179,-0.6,-0.5,8.98E-07,-4.49E-07
10,0,0.78304232,-0.549140179,-0.6,-0.6,8.98E-07,-5.39E-07
10,0,0.78304232,-0.549140179,-0.6,-0.7,8.98E-07,-6.29E-07
10,0,0.78304232,-0.549140179,-0.6,-0.8,8.98E-07,-7.19E-07
10,0,0.78304232,-0.549140179,-0.6,-0.9,8.98E-07,-8.09E-07
10,0,0.78304232,-0.549140179,-0.6,-1,8.98E-07,-8.98E-07
10,0,0.78304232,-0.549140179,-0.7,-0.1,2.67E-06,-2.67E-07
10,0,0.78304232,-0.549140179,-0.7,-0.2,2.83E-06,-5.66E-07
10,0,0.78304232,-0.549140179,-0.7,-0.3,2.83E-06,-8.50E-07
10,0,0.78304232,-0.549140179,-0.7,-0.4,2.83E-06,-1.13E-06
10,0,0.78304232,-0.549140179,-0.7,-0.5,2.83E-06,-1.42E-06
10,0,0.78304232,-0.549140179,-0.7,-0.6,2.83E-06,-1.70E-06
10,0,0.78304232,-0.549140179,-0.7,-0.7,2.83E-06,-1.98E-06
10,0,0.78304232,-0.549140179,-0.7,-0.8,2.83E-06,-2.27E-06
10,0,0.78304232,-0.549140179,-0.7,-0.9,2.83E-06,-2.55E-06
10,0,0.78304232,-0.549140179,-0.7,-1,2.83E-06,-2.83E-06
10,0,0.78304232,-0.549140179,-0.8,-0.1,5.26E-06,-5.26E-07
10,0,0.78304232,-0.549140179,-0.8,-0.2,5.84E-06,-1.17E-06
10,0,0.78304232,-0.549140179,-0.8,-0.3,5.85E-06,-1.76E-06
10,0,0.78304232,-0.549140179,-0.8,-0.4,5.85E-06,-2.34E-06
10,0,0.78304232,-0.549140179,-0.8,-0.5,5.85E-06,-2.93E-06
10,0,0.78304232,-0.549140179,-0.8,-0.6,5.85E-06,-3.51E-06
10,0,0.78304232,-0.549140179,-0.8,-0.7,5.85E-06,-4.10E-06
10,0,0.78304232,-0.549140179,-0.8,-0.8,5.85E-06,-4.68E-06
10,0,0.78304232,-0.549140179,-0.8,-0.9,5.85E-06,-5.27E-06
10,0,0.78304232,-0.549140179,-0.8,-1,5.85E-06,-5.85E-06
10,0,0.78304232,-0.549140179,-0.9,-0.1,8.27E-06,-8.27E-07
10,0,0.78304232,-0.549140179,-0.9,-0.2,1.00E-05,-2.01E-06
10,0,0.78304232,-0.549140179,-0.9,-0.3,1.01E-05,-3.03E-06
10,0,0.78304232,-0.549140179,-0.9,-0.4,1.01E-05,-4.04E-06
10,0,0.78304232,-0.549140179,-0.9,-0.5,1.01E-05,-5.05E-06
10,0,0.78304232,-0.549140179,-0.9,-0.6,1.01E-05,-6.06E-06
10,0,0.78304232,-0.549140179,-0.9,-0.7,1.01E-05,-7.07E-06
10,0,0.78304232,-0.549140179,-0.9,-0.8,1.01E-05,-8.08E-06
10,0,0.78304232,-0.549140179,-0.9,-0.9,1.01E-05,-9.09E-06
10,0,0.78304232,-0.549140179,-0.9,-1,1.01E-05,-1.01E-05
10,0,0.78304232,-0.549140179,-1,-0.1,1.09E-05,-1.09E-06
10,0,0.78304232,-0.549140179,-1,-0.2,1.52E-05,-3.04E-06
10,0,0.78304232,-0.549140179,-1,-0.3,1.55E-05,-4.64E-06
10,0,0.78304232,-0.549140179,-1,-0.4,1.55E-05,-6.19E-06
10,0,0.78304232,-0.549140179,-1,-0.5,1.55E-05,-7.74E-06
10,0,0.78304232,-0.549140179,-1,-0.6,1.55E-05,-9.29E-06
10,0,0.78304232,-0.549140179,-1,-0.7,1.55E-05,-1.08E-05
10,0,0.78304232,-0.549140179,-1,-0.8,1.55E-05,-1.24E-05
10,0,0.78304232,-0.549140179,-1,-0.9,1.55E-05,-1.39E-05
10,0,0.78304232,-0.549140179,-1,-1,1.55E-05,-1.55E-05
